id	hgnc_symbol	chromosome_name	start_position	end_position	strand	ensembl_gene_id	transcript_count	gene_biotype
NUMT_01.049	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_01.049	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_01.049	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_01.050	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_01.050	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_01.051	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_01.051	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_01.051	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_01.051	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.001	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.001	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.002	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.002	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.003	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.003	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.004	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.004	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.005	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.005	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.006	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.006	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.007	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.007	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.008	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.008	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.010	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.010	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.011	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.011	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.012	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_02.012	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_02.013	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.013	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.014	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_02.014	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_02.015	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.015	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.015	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.015	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.015	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.015	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.015	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.015	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.015	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.015	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.015	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_02.015	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_02.015	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_02.015	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_02.015	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.015	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.015	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_02.015	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_02.015	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_02.015	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_02.016	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_02.016	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_02.016	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.016	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.017	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.017	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.018	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_02.018	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_02.018	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.018	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.019	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_02.019	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_02.019	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.019	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.019	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.019	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.020	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.020	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.021	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.021	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.022	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_02.022	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_02.022	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_02.022	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_02.022	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_02.022	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_02.022	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_02.022	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_02.022	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.022	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.023	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.023	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.023	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.023	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.023	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.023	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.024	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.024	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.025	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.025	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.025	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.025	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.026	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.026	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.027	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.027	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.028	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.028	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.029	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.029	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.029	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_02.029	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_02.029	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_02.029	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_02.030	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.030	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.031	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.031	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.032	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_02.032	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_02.032	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.032	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_02.032	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_02.032	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_02.032	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.032	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.032	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_02.032	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_02.032	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_02.032	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_02.032	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_02.032	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_02.032	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_02.032	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_02.032	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_02.032	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_02.032	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_02.032	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_02.032	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_02.032	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_02.032	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_02.032	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_02.032	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_02.032	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_02.032	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_02.032	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_02.032	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.032	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.032	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.032	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.033	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.033	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.033	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.033	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.033	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.033	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.034	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.034	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.034	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_02.034	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_02.034	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.034	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.034	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.034	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.034	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.034	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.034	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.034	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.034	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.034	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.034	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.034	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.034	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.034	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.034	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.034	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.035	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.035	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.036	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.036	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.037	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.037	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.037	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.037	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.037	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.037	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.038	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.038	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.039	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_02.039	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_02.039	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.039	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_02.040	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.040	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.041	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.041	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.042	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.042	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.043	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.043	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.043	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_02.043	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_02.043	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.043	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.043	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.043	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.043	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.043	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.043	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.043	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.043	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.043	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.043	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.043	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.043	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_02.043	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_02.043	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_02.043	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_02.043	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.043	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.043	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.043	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.043	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_02.043	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_02.043	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_02.043	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_02.043	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_02.043	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_02.043	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_02.043	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_02.043	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_02.043	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_02.043	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_02.043	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_02.043	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_02.043	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_02.043	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_02.043	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_02.043	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_02.043	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_02.043	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.043	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.043	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_02.043	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_02.043	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_02.043	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_02.043	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_02.043	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_02.043	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_02.043	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_02.043	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.043	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.043	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.043	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.043	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.043	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.043	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.043	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.044	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.044	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.044	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.044	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_02.044	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.044	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_02.044	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.044	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_02.044	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.044	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_02.044	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.044	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_02.044	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_02.044	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_02.044	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_02.044	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_02.044	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.044	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_02.045	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.045	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.046	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.046	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.047	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.047	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_02.047	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_02.047	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_02.047	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.047	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_02.047	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.047	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_02.047	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_02.047	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_02.047	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_02.047	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_02.047	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_02.047	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_02.047	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_02.047	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_02.047	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.047	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_02.047	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.047	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_02.047	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.047	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_02.047	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.047	MT-TG	MT	9991	10058	1	ENSG00000210164	1	Mt_tRNA
NUMT_02.048	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.048	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_02.048	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_02.048	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_02.048	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_02.048	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_02.048	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
