id	localization	chr	start_n	end_n	mt	start_mt	end_mt	hgnc_symbol	Description	gene_biotype	name_1006	ensembl_gene_id_version	transcript_count	tissue_means	sum	GTEx_gene_id_version	Adipose...Subcutaneous	Adipose...Visceral..Omentum.	Adrenal.Gland	Artery...Aorta	Artery...Coronary	Artery...Tibial	Bladder	Brain...Amygdala	Brain...Anterior.cingulate.cortex..BA24.	Brain...Caudate..basal.ganglia.	Brain...Cerebellar.Hemisphere	Brain...Cerebellum	Brain...Cortex	Brain...Frontal.Cortex..BA9.	Brain...Hippocampus	Brain...Hypothalamus	Brain...Nucleus.accumbens..basal.ganglia.	Brain...Putamen..basal.ganglia.	Brain...Spinal.cord..cervical.c.1.	Brain...Substantia.nigra	Breast...Mammary.Tissue	Cells...EBV.transformed.lymphocytes	Cells...Transformed.fibroblasts	Cervix...Ectocervix	Cervix...Endocervix	Colon...Sigmoid	Colon...Transverse	Esophagus...Gastroesophageal.Junction	Esophagus...Mucosa	Esophagus...Muscularis	Fallopian.Tube	Heart...Atrial.Appendage	Heart...Left.Ventricle	Kidney...Cortex	Liver	Lung	Minor.Salivary.Gland	Muscle...Skeletal	Nerve...Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin...Not.Sun.Exposed..Suprapubic.	Skin...Sun.Exposed..Lower.leg.	Small.Intestine...Terminal.Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole.Blood	description	chromosome_name	start_position	end_position	strand
NUMT_01.039	intronic	1	191930823	191931122	mt	873	1181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_01.040	intergenic	1	205444464	205444632	mt	11153	11321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_01.041	intergenic	1	212678338	212678414	mt	2623	2699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_01.042	intergenic	1	215673139	215673177	mt	9563	9601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_01.043	intergenic	1	220628496	220628597	mt	9819	9920	NA	RP11-410C4.2	pseudogene	NA	ENSG00000234863.1	1	0	0	ENSG00000234863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	220628496	220628654	-1
NUMT_01.044	intronic	1	227145859	227145939	mt	14422	14502	NA	RP5-1087E8.2	pseudogene	NA	ENSG00000228525.1	1	0.0268216981132075	1.44837169811321	ENSG00000228525.1	0	0	0	0	0	0	0	0	0	0	0.29895	0.2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14435	0	0	0.44675	0	0	0	0	0	0	0.2336	0	0	0	0	0	NA	1	227145770	227145968	-1
NUMT_01.045	intergenic	1	235683320	235684221	mt	14799	15718	NA	RP4-534P7.2	pseudogene	NA	ENSG00000238236.1	1	0	0	ENSG00000238236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	235683269	235683983	1
NUMT_01.046	intergenic	1	235700696	235705689	mt	9758	14797	MTND6P14	MTND6P14	pseudogene	NA	ENSG00000235638.1	1	0	0	ENSG00000235638.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND6 pseudogene 14 [Source:HGNC Symbol;Acc:39477]	1	235700820	235701341	1
NUMT_01.046	intergenic	1	235700696	235705689	mt	9758	14797	MTND5P19	MTND5P19	pseudogene	NA	ENSG00000231199.2	1	0	0	ENSG00000231199.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND5 pseudogene 19 [Source:HGNC Symbol;Acc:42301]	1	235701352	235703145	-1
NUMT_01.046	intergenic	1	235700696	235705689	mt	9758	14797	MTND4P10	MTND4P10	pseudogene	NA	ENSG00000226663.2	1	0	0	ENSG00000226663.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 10 [Source:HGNC Symbol;Acc:42225]	1	235703353	235704715	-1
NUMT_01.046	intergenic	1	235700696	235705689	mt	9758	14797	NA	RP11-293G6__B.4	pseudogene	NA	ENSG00000231582.2	1	0	0	ENSG00000231582.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	235704712	235705006	-1
NUMT_01.046	intergenic	1	235700696	235705689	mt	9758	14797	MTND3P8	MTND3P8	pseudogene	NA	ENSG00000232714.1	1	0	0	ENSG00000232714.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND3 pseudogene 8 [Source:HGNC Symbol;Acc:42153]	1	235705059	235705397	-1
NUMT_01.046	intergenic	1	235700696	235705689	mt	9758	14797	NA	RP11-293G6__B.2	pseudogene	NA	ENSG00000235761.2	1	0	0	ENSG00000235761.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	235705459	235705690	-1
NUMT_01.047	intergenic	1	238104063	238109665	mt	598	6202	MTRNR2L11	MTRNR2L11	protein_coding	NA	ENSG00000270188.1	1	0.00281132075471698	0.151811320754717	ENSG00000270188.1	0	0	0	0	0	0	0	0.02028	0.01633	0.0178	0	0	0	0.01462	0.01577	0.01436	0.01755	0.014705	0	0.017585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-RNR2-like 11 (pseudogene) [Source:HGNC Symbol;Acc:37168]	1	238107024	238108575	-1
NUMT_01.048	partial_gene	1	238110376	238110609	mt	12	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_01.049	intergenic	1	238110620	238115021	mt	12156	16569	NA	RP11-193H5.5	pseudogene	NA	ENSG00000232154.2	1	0	0	ENSG00000232154.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	238111317	238112443	-1
NUMT_01.049	intergenic	1	238110620	238115021	mt	12156	16569	MTND6P15	MTND6P15	pseudogene	NA	ENSG00000225723.1	1	0	0	ENSG00000225723.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND6 pseudogene 15 [Source:HGNC Symbol;Acc:39478]	1	238112514	238113034	1
NUMT_01.049	intergenic	1	238110620	238115021	mt	12156	16569	MTND5P18	MTND5P18	pseudogene	NA	ENSG00000227860.1	1	0	0	ENSG00000227860.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND5 pseudogene 18 [Source:HGNC Symbol;Acc:42302]	1	238113036	238114836	-1
NUMT_01.050	intronic	1	240713186	240713317	mt	6158	6289	NA	RP11-467I20.4	pseudogene	NA	ENSG00000226014.1	1	0	0	ENSG00000226014.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	240713167	240713678	-1
NUMT_01.051	intergenic	1	249198582	249198701	mt	596	719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.001	intergenic	2	9886842	9886994	mt	10205	10358	NA	RP11-521D12.4	pseudogene	NA	ENSG00000240960.1	1	0	0	ENSG00000240960.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	9886833	9886998	1
NUMT_02.002	intronic	2	11397042	11397111	mt	2779	2848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.003	intronic	2	15661291	15661406	mt	6515	6630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.004	intronic	2	22539923	22540120	mt	15255	15452	NA	AC099799.1	pseudogene	NA	ENSG00000234189.1	1	0	0	ENSG00000234189.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	22539925	22540116	1
NUMT_02.005	intronic	2	33992538	33992593	mt	1763	1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.006	intergenic	2	41012097	41012257	mt	956	1124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.007	intergenic	2	49456767	49457038	mt	6741	7012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.008	intronic	2	50815826	50816553	mt	6270	6998	NA	AC009234.1	pseudogene	NA	ENSG00000230327.1	1	0.0207038679245283	1.11800886792453	ENSG00000230327.1	0	0	0	0	0	0	0	0.025655	0	0	0.26205	0.4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	50815828	50816553	-1
NUMT_02.009	intronic	2	56507601	56507781	mt	16130	16304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.010	intergenic	2	56692157	56692326	mt	8662	8831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.011	intronic	2	63916544	63916755	mt	9555	9766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.012	intronic	2	68487872	68488140	mt	5022	5290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.013	intronic	2	75290875	75290980	mt	2998	3103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.014	intergenic	2	81893601	81893852	mt	7859	8110	NA	AC013262.1	pseudogene	NA	ENSG00000233444.1	1	0	0	ENSG00000233444.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	81893601	81893852	-1
NUMT_02.015	intergenic	2	83042103	83047088	mt	11589	16567	MTND4P25	MTND4P25	pseudogene	NA	ENSG00000226700.1	1	0	0	ENSG00000226700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 25 [Source:HGNC Symbol;Acc:42212]	2	83042108	83042640	1
NUMT_02.015	intergenic	2	83042103	83047088	mt	11589	16567	MTND5P27	MTND5P27	pseudogene	NA	ENSG00000225045.1	1	0.000383584905660377	0.0207135849056604	ENSG00000225045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02033	0	0	0	0	MT-ND5 pseudogene 27 [Source:HGNC Symbol;Acc:42289]	2	83042933	83044652	1
NUMT_02.015	intergenic	2	83042103	83047088	mt	11589	16567	MTND6P7	MTND6P7	pseudogene	NA	ENSG00000224695.1	1	0	0	ENSG00000224695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND6 pseudogene 7 [Source:HGNC Symbol;Acc:39470]	2	83044662	83045185	-1
NUMT_02.015	intergenic	2	83042103	83047088	mt	11589	16567	NA	AC098817.3	pseudogene	NA	ENSG00000227789.1	1	0	0	ENSG00000227789.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	83045255	83046388	1
NUMT_02.016	intergenic	2	83047998	83048129	mt	577	708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.017	intergenic	2	85295928	85296157	mt	6852	7081	NA	AC078974.2	pseudogene	NA	ENSG00000235463.1	1	0	0	ENSG00000235463.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	85295932	85296154	-1
NUMT_02.018	intergenic	2	85952023	85952083	mt	1577	1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.019	intronic	2	88124409	88124884	mt	8314	8789	MTATP8P2	MTATP8P2	pseudogene	NA	ENSG00000229604.2	1	0.579862264150943	31.3125622641509	ENSG00000229604.2	0.62945	0.6157	0.7984	0.2671	0.3607	0.3935	0	0.86935	0.7878	1.2365	0.53515	0.7045	0.9454	0.7425	0.9748	0.8823	1.036	1.0085	0.6798	0.8297	0.59065	0.27265	0.2215	0	0.3498	0.4922	0.61325	0.5136	0.2915	0.4858	0	1.078	1.606	0.965	0.7845	0.4897	0.3474	0.78795	0.3963	0.3237	0.24215	0.3779	0.5781	0.5187	0.4933	0.7325	0.37825	0.5842	0.5807	0.57815	0.3015	0.2688	0.1918	mitochondrially encoded ATP synthase 8 pseudogene 2 [Source:HGNC Symbol;Acc:44572]	2	88124461	88124662	1
NUMT_02.020	partial_gene	2	92194473	92194609	mt	3751	3887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.021	intronic	2	95564754	95565269	mt	987	1507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.022	intronic	2	95565336	95566715	mt	5624	6979	NA	AC097374.3	pseudogene	NA	ENSG00000237055.1	1	0.00149584905660377	0.0807758490566038	ENSG00000237055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07928	0	0	0	0	NA	2	95565311	95566406	-1
NUMT_02.023	intronic	2	95566746	95567703	mt	9394	10302	NA	AC097374.4	pseudogene	NA	ENSG00000232128.1	1	0	0	ENSG00000232128.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	95566735	95567347	1
NUMT_02.024	intronic	2	97346576	97346656	mt	724	804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.025	intronic	2	103122233	103122288	mt	12291	12345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.026	intergenic	2	104215184	104215294	mt	724	834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.027	intronic	2	109530024	109530152	mt	12426	12553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.028	intronic	2	115247929	115248000	mt	13032	13103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.029	intergenic	2	117508761	117509887	mt	15444	16569	NA	AC062016.2	pseudogene	NA	ENSG00000226341.1	1	0	0	ENSG00000226341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	117508734	117509224	1
NUMT_02.030	partial_gene	2	117509897	117509945	mt	11	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.031	intergenic	2	117777773	117777954	mt	16390	16569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_02.032	intergenic	2	117778789	117784603	mt	596	6431	MTND1P28	MTND1P28	pseudogene	NA	ENSG00000230158.1	1	0	0	ENSG00000230158.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND1 pseudogene 28 [Source:HGNC Symbol;Acc:42077]	2	117781494	117782443	1
NUMT_02.032	intergenic	2	117778789	117784603	mt	596	6431	MTND2P21	MTND2P21	pseudogene	NA	ENSG00000230950.1	1	0	0	ENSG00000230950.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND2 pseudogene 21 [Source:HGNC Symbol;Acc:42122]	2	117782653	117783694	1
NUMT_02.032	intergenic	2	117778789	117784603	mt	596	6431	NA	AC012365.3	pseudogene	NA	ENSG00000228898.1	1	0	0	ENSG00000228898.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	2	117784113	117784600	1
